2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,varriable
11.1737014745101,10.585029147653,11.0284438618117,10.9282162610033,11.2025348804339,11.5635242132925,11.6857534569173,11.4284007635773,10.8875804346936,11.5509078788897,11.2562745754924,11.7277219049637,11.800638782565,11.9034373476848,11.2181037426524,11.0030809002136,10.953418163699,10.9772282063735,11.1611681561146,11.6063093076396,11.8768369815299,11.7621774332879,11.8739194078344,11.7185918346606,11.4317147448563,11.2746033512576,11.6266161890431,11.5921924961923,11.8010066085409,12.0066733035859,11.6382968877967,11.0622686546698,11.7196057625401,11.5400191925641,11.1922615695126,11.8168001057219,12.3613727028869,11.7563851717906,11.7125565825988,11.9269612867815,11.5803385638126,12.360469608261,11.754793075429,11.7022200337153,11.639280336517,11.666988238143,11.2149840562979,11.812138866898,11.9510670648734,12.0432507947333,11.7562228564168,12.0906794638179,12.058797688372,12.1065589040925,12.6396814110077,12.6010674998519,12.4067781272161,12.1798021085979,12.7428167092017,11.7052294818472,11.9312786222575,12.3417072422321,12.2878032655896,12.3043956760251,12.6985373483859,12.6575468079044,13.1189100380001,12.8041765052315,12.143320416834,12.17387314808,12.6904011376681,13.263923244897,12.0483158879343,12.0416013784555,12.4458963098346,12.0736621741225,12.4909522551934,12.9241925725223,12.9948925964127,12.9775536459787,13.342137264524,12.9553059859985,13.1907818830799,13.012796743081,12.446660058901,13.0349941894336,13.3625105734656,13.1154582323755,13.136004846981,12.1906109313445,12.5196122578726,13.3776855462383,12.743300814129,12.8855085818003,surface_T
9.63081397596516,9.16336489922313,9.44683096866533,9.63541351533328,9.74177811485805,9.95727383593378,10.0629966237128,9.77368226537005,9.39644569242899,10.1030034496662,9.85445722244578,10.2361252501005,10.2719816142975,10.3598855808114,9.86447238411142,9.64782745089418,9.683267106203,9.43195361127254,9.79613174453798,9.94300533938003,10.310179389538,10.2051833255083,10.6531821835293,10.3278850806579,10.0259725966908,9.74752838686509,9.99213412708213,10.0517239478061,10.2127043596029,10.428599916594,10.4988801351644,9.82334124876492,10.339908434307,10.0764679297564,9.88867698336986,10.2545976196192,10.6891243265319,10.2314965748851,10.5201245705483,10.2917306302526,10.1210114344933,10.6009043329797,10.3818143931408,10.2740403463107,10.0904475684431,10.1020848404015,9.81384362328518,10.42588774361,10.4145461413841,10.4447660639921,10.3387123901373,10.6292524686447,10.4626131126283,10.6523714718768,10.6470837847778,10.896648574946,10.566163383201,10.6141312217937,10.8596942318559,10.3930106829798,10.3692912563308,10.6541907137805,10.527231542468,10.6927164076921,10.9898138333845,10.9301002757865,11.4292436951292,10.9738111986033,10.6184971241422,10.327811739297,10.8178551877145,11.2876571044136,10.4866501641665,10.5957382444113,10.8216274188173,10.678738728472,11.0331972466122,11.0484359489928,11.2169816101833,11.4809723301813,11.7598856529793,11.4709185722984,11.4399548701537,11.3637295115335,10.8304930113293,11.227026227683,11.5223307888525,11.5465168829487,11.5422449818763,10.7199777798818,10.9062813262544,11.6349890245443,11.2585378949946,11.2910978609549,bottom_T
33.0043010170869,32.970721210448,32.833271794632,32.92087683867,32.9490922520284,32.8526432668734,32.7965236660151,32.7482004263297,32.7870142239089,32.8104746575219,32.8596472629868,32.930261963634,32.879641087655,32.8597459034124,32.9010138285715,32.9978384107272,32.9241844168445,32.9890198376159,33.0528197613645,33.1459050812987,33.0196517196812,32.8840123912547,32.9562746608437,32.8506936756081,32.834114875126,32.8018664560958,32.6894700385991,32.6273985191563,32.4766338708236,32.4352569890519,32.7041051858216,32.6977063504092,32.592054000833,32.5113183205848,32.4980890667455,32.5367167691336,32.5161982989711,32.4379350550377,32.6477102659761,32.6610069183328,32.6200528673563,32.6675854360449,32.6974323352172,32.7628768104276,32.6620845974619,32.5460426887424,32.4132347390004,32.4821066194379,32.3802782446554,32.3073680261545,32.2156886055138,32.4598037590275,32.4426938194138,32.4639426663861,32.3465366054134,32.3945440834569,32.2243474516668,32.3921467332367,32.4042157171481,32.5497710859466,32.6281459427361,32.5121077897302,32.4765238770343,32.3091502501643,32.2803630245275,32.2808841988277,32.3945859587178,32.2457181253097,32.2331966524659,32.1302597837153,32.1514298122369,32.2770556362476,32.2923030809143,32.3122990160709,32.2335103861378,32.1109101620026,32.2590280991306,32.2827300453776,32.2000019215956,32.2593007853214,32.3200212158446,32.3309969786885,32.3524526618543,32.3446710391129,32.1661797109674,32.0624707806124,32.2879741181575,32.3607312509192,32.2477493640343,32.0663803740785,31.9968083162397,31.9427267318108,31.9291002627957,31.9545518692246,surface_S
33.4729909464898,33.4382519374945,33.3325752924295,33.3977026481316,33.4064896742429,33.3392869963256,33.2902775216831,33.2873119207418,33.2452688128528,33.3060123909828,33.3616090962105,33.3673539392111,33.353303442661,33.3698338377085,33.3862060315766,33.4512478552079,33.3985141048121,33.4374598167005,33.5166089649262,33.5884292315885,33.4779924842465,33.3766124401556,33.3685324785733,33.3198527421294,33.3131729947824,33.2601224240935,33.2224769325409,33.1686602338988,33.0432832002625,33.0132423285714,33.1346087018372,33.2333973151129,33.1025287927311,33.060477534394,33.0570008178898,33.0135934431662,33.0370377102263,33.053201561405,33.1516137896414,33.2044593513991,33.0799320667172,33.1626128719539,33.1881062707534,33.2875163329589,33.1789719397585,33.0748765328659,32.9526901614807,32.979038670577,32.9254001015236,32.884976496082,32.8928795222694,32.9962453958485,33.0164070040574,32.9603384670111,32.915093824936,32.9545801125305,32.8855703802631,32.9437313942789,32.9822448589227,33.0387604263542,33.1176594018947,33.0516769139033,32.9975581444319,32.8812774082945,32.8701831133272,32.919567151222,32.9575873859894,32.8915215521082,32.8414987097589,32.8026652481075,32.7933875856033,32.9354181337332,32.9019751365933,32.8324370525309,32.8250949360525,32.7705913024311,32.8446097767133,32.8908062374785,32.8341574439502,32.800680119124,32.8808978119787,32.9633025890039,33.002971588372,32.9211737995341,32.7471480402778,32.7319192529847,32.8928181493939,32.9713674491494,32.8636158229916,32.7593152398621,32.6551036439483,32.65088668103,32.6544332300054,32.6274680581604,bottom_S
8.16199648991201,8.16009972009838,8.16616581129871,8.16467610166329,8.16553316606893,8.1676065704778,8.15540151879127,8.14883771854661,8.14921738171243,8.15383819575473,8.17225973263113,8.17041567488092,8.1752845898862,8.17590539920061,8.16682993148301,8.16127837876496,8.16561542755943,8.15988816434815,8.15808772174874,8.16328253238972,8.15772650841578,8.16594667795475,8.14556186198718,8.15629347960176,8.16155088011926,8.15905208258248,8.16231861328131,8.14920652774741,8.15379476853667,8.15672199286548,8.14403803013452,8.15533570764526,8.14177769672474,8.1414390211734,8.14645467871021,8.15216837678678,8.16065899624275,8.16788946177548,8.13697159820052,8.14556067826333,8.1414388744361,8.14457415782175,8.15203536889503,8.15850701780945,8.14511459790855,8.13278510960127,8.12459863903299,8.12201648794833,8.13719100964169,8.13810340199504,8.13291108446333,8.12520557727188,8.13692520381326,8.13151892850674,8.14404502653268,8.13680535802011,8.14746841733837,8.13560460835178,8.13559396698553,8.11873386336893,8.11623833150494,8.13228195820033,8.13534850695194,8.13429681733827,8.12343688747563,8.11551635270464,8.11748614290776,8.13285001970496,8.12802929678922,8.14102175863057,8.13281446355184,8.13867633549837,8.12644121271446,8.11480981290975,8.12509928428954,8.13145242506181,8.13280223708607,8.15254762429849,8.15276288000767,8.14168140474811,8.13382909323344,8.13174282224009,8.13593026032072,8.1249327010033,8.13406117273363,8.15104303174177,8.15012574462781,8.13672118684389,8.12906014618834,8.14067209723153,8.13372993914289,8.14884442295431,8.14361793564627,8.14654668919259,surface_pH
8.06438088184361,8.06635287421939,8.0650570703514,8.07588022082622,8.07838980029243,8.06392694695986,8.05843159178208,8.04352353713124,8.05183604219659,8.05667045324678,8.07125350044804,8.07866610738622,8.07755985875685,8.08372000905318,8.08111171787699,8.07755688765139,8.08323908704356,8.07208767830004,8.0680352391866,8.06797387987319,8.06595309299165,8.06429062228435,8.06004739912314,8.06894330181581,8.07200548238113,8.06860163807242,8.06566865880556,8.05473706277094,8.05159710065679,8.04997984494827,8.05693757032528,8.06730807754988,8.04474201689304,8.0322920821411,8.04983901887778,8.05147114133168,8.05562113167064,8.0664300876197,8.05476383086081,8.03858926309141,8.04438123161575,8.04183672771759,8.05747930960998,8.05469997367856,8.05524581036336,8.03230422290744,8.01884846445267,8.01811054145053,8.02700626246454,8.01943377975852,8.01193175666004,8.01529439712034,8.01151860579168,8.0274790394027,8.01962860364946,8.0344840080647,8.03406331100213,8.0277675853169,8.02035041704391,8.0230607490784,8.01372219354086,8.02440973959478,8.02431567928585,8.02574837828441,8.00432981223125,7.98784960262093,7.99804366573893,8.00418598190334,8.01618085094896,8.01055551334012,8.0023583209661,7.9932983375067,8.007116818732,8.00352775923307,8.00704265457747,8.00534264578092,8.02318902166771,8.03667383678846,8.03876735918363,8.03747787309116,8.02452744279256,8.01381757610373,8.00898741438862,8.01554437525344,8.02066234879046,8.03039590276296,8.02943825234177,8.02676000880728,8.01681506482,8.01880372898558,8.01276547192994,8.02256116585549,8.03338706779159,8.03209063907148,bottom_pH
19.2068009693522,20.5901927384626,22.1676674513413,22.5349574327088,22.5542963267422,20.4113799246133,20.2166719678734,21.6211421832229,21.5296470468741,23.6538097005113,24.3560933351759,26.2504209506439,24.963137762252,24.5312163226807,25.9130447987448,23.1098649562526,22.0082247259504,20.7594418448664,20.3109868649056,18.0813158398887,21.8555467824096,20.3234068468585,23.1435111061714,21.8812125471543,20.4727768978238,20.1393648444371,19.9194921662963,19.1569371944205,23.4243607453789,27.1992440975428,26.4057483209127,23.5734129237181,25.6605983454678,24.1831041677008,26.8697769159308,23.1557649271298,22.597055586633,23.797169184113,24.9766920962455,22.6995337707224,23.5852528352672,23.3639393298514,23.3403258314971,26.1789053580558,23.2207948596976,20.11962087441,19.7680248450495,20.5376675741153,24.8265025862018,25.7292540088072,27.3526533071079,22.0734503719685,20.2632735302551,22.1403133817108,20.38903321991,21.2094299408988,22.330482443884,21.8336734823625,23.7588966278181,24.4154272668537,21.3113976772111,19.4996226698909,19.1095749277509,20.3924013930948,26.6024675553027,23.8708138441896,24.3000288634629,24.2254641347416,23.4734879833379,25.7455605465721,25.4607031593083,22.3809882500693,24.4603719565547,24.1062511868767,24.8273167326248,26.6114303596429,27.0904544756187,25.8177628596994,24.6870409901903,27.6735115114657,28.7237655651297,29.6864035753244,27.0100580949752,26.529657931378,28.0563694191205,29.0933504089993,25.2221421022732,24.1943788838071,25.3431203419606,27.7776994622769,28.7723622771511,27.0012665691596,29.2193144833102,26.7552282344535,surface_N
21.2466452224359,22.114655110554,23.7191231354466,23.8223551213886,24.0954816100311,22.9609121961166,22.3510238458174,23.1701869831473,23.2544802985684,24.6149685064245,25.11012588298,26.7699633667461,25.7685254697446,25.6985212047782,26.2385677508896,23.8910950110934,23.2843142010575,22.3895736219524,21.7191883682884,20.2976604322866,22.9489152244779,22.0538302775834,22.9817504944772,22.4219752497247,21.9515328517198,21.94675104157,21.6442319095983,21.4470986721533,24.5511355960225,27.1786222751715,25.6430921100352,23.550022847834,26.2824713783099,25.5115016304822,26.6644364921831,24.3919660725543,24.1360531747638,25.22349358522,25.273717754263,24.4925336612734,25.3226125803327,24.5905784457372,24.0004163761918,25.7507792777771,24.3069727193675,21.5808099271599,21.4502248957067,21.8180031022373,24.6514674226785,25.6844204697562,26.141408438861,22.8959032871099,21.5513979712348,22.3583029697482,22.3169707478814,22.7719037927069,23.8997501833778,23.0878298994684,24.5671174764068,24.5904360135243,22.1911759377586,21.1835643955546,21.0391148792613,22.0182453607367,25.6966910779836,23.8732016798024,24.8854628352237,25.3822681490314,24.5215257170035,26.8421519681509,26.5594653472291,24.5768008093557,25.1859901396509,24.7603006828254,25.2563459885738,27.2205223095633,27.2522565030668,25.851235037921,25.4141537818906,28.054621443501,28.3231510832063,27.9609332517869,27.2473401760377,27.2494072737622,28.2885734810072,29.1641598937622,25.8303139864362,25.120885752515,25.6426703135046,27.7546995394184,28.5769334656684,27.5776001396997,29.0377907509852,26.7282020322938,bottom_N
1.98168342072227,2.13918774887748,2.11156387381808,2.10464343006864,2.07063928860957,2.05125234946641,2.02575185390961,2.00965297020834,2.10734663872255,2.13752871102779,2.04911038665552,2.05954491552105,2.09140216808604,2.03847296420238,2.11996711664098,2.04063458680267,2.13501498152008,2.04414726399725,2.09514267542509,1.97603808428138,2.04581638675699,2.06674293939157,1.97491556800978,1.95649393769684,1.96788201888102,1.90964514797783,1.98893613385113,1.98291695484567,2.00337025976321,2.05824775166598,1.95254680750097,1.99379015139858,2.00322598770513,2.01468935970269,2.04213248317372,2.02034146695637,1.98068948750357,2.06107305926029,2.00211339748213,2.11320082873014,2.0575671899659,1.9490357937383,1.9622617225161,1.9574963007699,1.98822272140964,1.91677477673997,1.98467924903389,1.8613787077596,1.87744387708936,1.8457450200362,1.95678466114192,1.87505370201807,1.82377196403791,1.81232053333157,1.83974185857473,1.80852478193915,1.93003356901492,1.827505171733,1.81824325949024,1.83494645245507,1.80887450673726,1.77463548949331,1.78503896207354,1.86099026279107,1.79058438400112,1.8427148999865,1.78752042938736,1.88592993699973,1.78720795070139,1.93135941811074,1.96451817982975,1.90022656769114,1.96816510684706,1.95977171724921,1.95665279180375,1.98259398386335,1.93041477290833,1.86863715472866,1.88828754483788,1.89873002517268,1.8551485527706,1.87216295056462,1.89958039159208,1.84799974757996,1.87020058761283,1.96437047847135,1.92470262095689,1.94802873708668,1.88735485124292,1.89026368008037,1.96069812160325,1.97877478902671,1.94603687732368,1.96163317266848,surface_chl
1.00862106156475,0.985355615660392,0.978777752058091,0.984057116827281,0.98093613599808,0.970264551128177,0.968756536300566,1.02140997174696,0.992835708511559,0.981775189872195,1.0215746544825,0.959645381057502,0.97431897436935,0.984398733857282,0.98375286736048,1.01110226192628,0.993313103012909,0.993930714707199,0.99146192160676,1.00534045940672,0.985307524851306,0.980656496848436,0.969106971320095,0.983236015722479,0.961796970279209,0.987819837748211,0.957919568213036,0.981474273035268,0.961643098223044,0.955747718359754,0.976479942689667,0.979857646707647,0.939700670212162,0.951306362218466,0.947745029811182,0.961435089608649,0.982066152003462,0.951416131201197,0.967928606001593,0.948029585269676,0.97841314914394,0.973487136831848,0.978813147414142,0.967878307728005,0.963233460734445,0.956257494538468,0.943686150292123,0.95215031921906,0.947661674448682,0.951780134484129,0.928015331739667,0.920277747381448,0.932018250738354,0.917550037836256,0.90488954324414,0.903092092517882,0.902312093623099,0.942223979950811,0.92400236357093,0.946149126667288,0.925529624844436,0.906281624969721,0.915001143903605,0.909215320012358,0.906693594014899,0.924765303565435,0.929380288556346,0.898468272994904,0.934490244907728,0.90964271994471,0.914080322703795,0.906302258725874,0.950635352761521,0.935004394846082,0.922166361919682,0.942831963906048,0.933024730116442,0.924554174369786,0.90061661533823,0.906176649822697,0.921064422383462,0.908024649563082,0.91953503661211,0.87664739238105,0.93073779636297,0.873989285118672,0.928403691273035,0.891712845303127,0.895603322174047,0.94970087092127,0.902635891394362,0.885128384664862,0.892800306614344,0.877018489126995,bottom_chl
